,,,,,,,,,,,,,
,,,,,,,,,,,,,
Obsolescence Protection List,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Importer Code: USA,,,,,,,,,,,,,
Dealer Code: 520560,,,,,,,,,,,,,
Number of Hits: 1003,,,,,,,,,,,,,
Original Total Value: 80540.11,,,,,,,,,,,,,
Original Scrap Value: 0,,,,,,,,,,,,,
Reference: 2015-10-27-752187,,,,,,,,,,,,,
Simulated,,,,,,,,,,,,,
,,,,,,,,,,,,,
Part Number,Part Description,Hazardous Material,Return Quantity,Scrap Quantity,Requested Return Quantity,Requested Scrap Quantity,Removed,Value,,Stock On Hand,Current SPQ,Parts Return SPQ,SP Flag
12576519,"SENSOR,CM/SHF POSN",,1,0,,,,25.47,,1,0,1,N
12577771,BELT-W/PMP & A/C CMPR & GEN & P/S PUMP,,1,0,,,,29.25,,1,0,1,Y
12578277,"SPARK PLUG,",,15,0,,,,75.45,,15,0,8,Y
12581176,HARNESS ASM-ELEK ICM WRG,,1,0,,,,10.36,,1,0,1,N
12581196,HARNESS ASM-EMIS CONT VAC,,1,0,,,,13.88,,1,0,1,N
12582666,CYLINDER ASM-CLU ACTR,,1,0,,,,68.16,,1,0,1,N
12584925,SENSOR ASM-HTD OXY (POSN 1),,1,0,,,,42.28,,1,0,1,N
12586608,GASKET-EGR PIPE,,1,0,,,,3.1,,1,0,1,N
12588097,"SENSOR,CR/SHF POSN",,1,0,,,,41.16,,1,0,1,N
12588413,BELT-W/PMP & A/C CMPR & GEN & P/S PUMP,,1,0,,,,28.27,,1,0,1,N
12589774,"SPRING,VLV",,3,0,,,,6.63,,3,0,1,Y
12589784,MAGNET ASM-CM/SHF POSN ACTR,,1,0,,,,61.08,,1,0,1,N
12590323,ADAPTER-OIL FLTR,,1,0,,,,80.91,,1,0,1,N
12591059,BELT-W/PMP & A/C CMPR & GEN,,1,0,,,,31.37,,1,0,1,Y
12592020,GASKET-W/PMP,,1,0,,,,7.75,,1,0,1,N
12592591,"SENSOR,HTD OXY(POSN 1)",,1,0,,,,48.46,,1,0,1,N
12593747,SEAL KIT-M/PORT F/INJR,,1,0,,,,21.34,,1,0,1,N
12594364,"WASHER,CR/SHF BALR",,1,0,,,,2.43,,1,0,1,N
12597253,"SENSOR ASM,CM/SHF POSN",,1,0,,,,24.5,,1,0,1,N
12597913,GASKET-THROT BODY,,4,0,,,,5.64,,4,0,1,Y
12598209,SENSOR ASM-CM/SHF POSN < 12F>,,1,0,,,,19.57,,2,0,1,Y
12598504,"TENSIONER,TMG CHAIN",,1,0,,,,30.79,,2,0,1,Y
12604474,GASKET-ENG FRT CVR,,1,0,,,,14.89,,1,0,1,N
12605109,"BODY,THROT(W/THROT ACTR)",,1,0,,,,145.15,,1,0,1,N
12605733,TUBE ASM-ENG COOL FIL,,1,0,,,,9.32,,1,0,1,Y
12606110,"INJECTOR ASM,M/PORT FUEL",,1,0,,,,32.97,,1,0,1,N
12607333,"SENSOR ASM-HTD OXY (POSN 1, PRE-CONVERTER)",,1,0,,,,75.49,,1,0,1,N
12615500,"SENSOR,KNOCK",,1,0,,,,18.54,,1,0,1,Y
12615628,"GASKET KIT,INT MANIF",,1,0,,,,30.94,,1,0,1,Y
12617792,BODY ASM-THROT,,1,0,,,,90.1,,1,0,1,Y
12618798,"SEAL KIT,F/INJR(O RING)",,1,0,,,,17.58,,1,0,1,Y
12619128,VALVE ASM-SECD AIR INJN SHUTOFF & C,,1,0,,,,78.95,,1,0,1,N
12622554,SENSOR ASM-EXH TEMP,,1,0,,,,36.44,,1,0,1,N
12623519,SEAL-RAD OTLT PIPE (O RING),,1,0,,,,4.95,,1,0,1,N
12623853,GASKET-ENG COOL C/OVR PIPE,,1,0,,,,5.34,,1,0,1,Y
12625437,CAMSHAFT ASM,,1,0,,,,72.71,,1,0,1,N
12626525,MANIFOLD ASM-EXH (W/ 3WAY CTLTC CONV),,1,0,,,,379,,1,0,1,Y
12628002,SEAL-THROT BODY,,1,0,,,,4.88,,1,0,1,N
12629698,CAMSHAFT ASM,,1,0,,,,77.48,,1,0,1,N
12632172,"BODY,THROT (W/SEN)",,1,0,,,,122.12,,1,0,1,Y
12632859,WASHER-CM/SHF THR,,1,0,,,,2.45,,2,0,1,N
12634491,INJECTOR ASM-INDIRECT FUEL (LLT),,1,0,,,,82.75,,0,0,1,N
12635649,BALANCER ASM-CR/SHF,,1,0,,,,111.75,,1,0,1,N
12636003,"BEARING KIT,CONN ROD",,2,0,,,,11.18,,2,0,2,N
12637297,SENSOR ASM-HTD OXY (POST-CATAL,,1,0,,,,24,,1,0,1,Y
12637722,VALVE ASM-FUEL PRESS SERV,,1,0,,,,20.97,,1,0,1,Y
12638504,SEAL-F/INJN PUMP BRKT (O RING),,2,0,,,,23.8,,2,0,2,N
12643246,SENSOR ASM-EXH TEMP (POSN 2),,1,0,,,,26.83,,1,0,1,Y
12644228,SENSOR ASM-MAP,,1,0,,,,37.54,,1,0,1,Y
12644934,"SEAL KIT,F/INJR(O RING)",,1,0,,,,47.43,,1,0,1,N
12647148,"GASKET KIT,CYL HD",,2,0,,,,172.46,,2,0,2,N
12650230,TENSIONER CHAIN PKG-TMG,,1,0,,,,230,,1,0,1,N
12651993,"MODULE,ENG CONT (W/ 2ND MPU)",,1,0,,,,186.68,,1,0,1,Y
12652327,HOUSING ASM-ENG COOL THERM,,1,0,,,,40.18,,1,0,1,N
12653998,MODULE ASM-ENG CONT (W/ 2ND MPU)E39A NO START -,,1,0,,,,168.7,,1,0,1,Y
12661875,"CRANKSHAFT,",,1,0,,,,368.45,,2,0,1,N
12992403,"BOLT,CM/SHF SPKT",,1,0,,,,1.93,,1,0,1,N
13105809,"BODY ASM,THROT",,1,0,,,,283.77,,1,0,1,N
13267636,COCK ASM-RAD DRN,,1,0,,,,7.34,,1,0,1,N
13307080,DUCT ASM-INT AIR,,1,0,,,,32.03,,1,0,1,Y
13334022,ARM ASM-FRT LWR CONT (W/ BUSH),,1,0,,,,64.5,,1,0,1,Y
13334023,ARM ASM-FRT LWR CONT (W/ BUSH),,1,0,,,,64.5,,0,1,1,Y
13369460,MOTOR ASM-BLO (W/ IMPLR),,1,0,,,,77.77,,1,0,1,Y
13412631,SENSOR ASM-FRT WHL SPD,,2,0,,,,23.98,,2,0,2,Y
13435981,DRUM ASM-RR BRK,,2,0,,,,56,,2,0,2,N
13465094,TANK ASM-RAD SURGE,,1,0,,,,21,,1,,1,N
13502341,SENSOR ASM-INFL RST,,1,0,,,,100,,1,0,1,N
13503205,RECEIVER ASM-R/CON DR LK,,1,0,,,,95.48,,1,0,1,N
13580698,MODULE ASM-BODY CONT,,1,0,,,,94.42,,2,0,1,Y
13582913,"BULB,HDLP",,1,0,,,,17.5,,1,0,1,Y
13584433,"CONNECTOR KIT,WRG HARN *BLACK",,1,0,,,,18.71,,1,0,1,Y
13589377,MODULE ASM-AIRBAG SEN & DIAGN,,1,0,,,,250,,1,0,1,N
13589708,MODULE KIT-F/TNK F/PMP (W/O FUEL LVL SE,,1,0,,,,190.74,,1,0,1,N
14004821,BUSHING-CLU PED PIV,,2,0,,,,4.48,,3,0,2,Y
14046812,"BUSHING,BRK PED PIV",,1,0,,,,2.15,,1,0,1,N
14047335,"BUSHING,BODY SI FRT WDO HGE",,4,0,,,,5.68,,9,0,1,Y
14062929,"INSULATOR,FRT STAB SHF",,2,0,,,,14.48,,2,0,2,N
14095609,"SEAL,TRFER CASE INPUT SHF",,1,0,,,,7.86,,1,0,1,N
15009690,"SWITCH,O/S R/CON RR VIEW MIR",,1,0,,,,46.65,,0,0,1,N
15012833,"WEATHERSTRIP,FRT S/D RF DRIP",,1,0,,,,33.75,,1,0,1,N
15017224,"DOOR,FRT SI",,1,0,,,,335,,1,0,1,N
15018964,KEY-IGN LK,,6,0,,,,30,,6,0,2,Y
15019779,TUBE ASM-TRANS FLUID FIL,,1,0,,,,15.35,,1,0,1,N
15023225,BUMPER ASM-R/AXL,,1,0,,,,29.4,,1,0,1,N
15035591,"SPRING,HOOD OPEN ASST",,1,0,,,,12.59,,1,0,1,N
15037290,"RETAINER,FRT BPR FIL",,1,0,,,,3.53,,1,0,1,N
15042048,"INSULATOR,FRT S/ABS",,1,0,,,,5.84,,1,0,1,Y
15044225,"INSULATOR,A/C CNDSR",,1,0,,,,4.27,,2,0,1,Y
15045622,PLATE ASM-FRT S/D NA (W/O BOWTIE) *CH*CHROME,,1,0,,,,58.8,,1,0,1,N
15046437,GRILLE ASM-W/S DEFR NOZ *PEWTER,,1,0,,,,17.49,,1,0,1,N
15050252,"BAFFLE,RAD SUPT",,1,0,,,,50.86,,1,0,1,N
15051184,PLATE ASM-E/GATE NA,,2,0,,,,37.46,,2,0,2,N
15053195,"PIPE,TRANS FLUID CLR INL",,1,0,,,,14.31,,1,0,1,N
15053198,"PIPE,TRANS FLUID CLR OTLT",,1,0,,,,14.93,,1,0,1,N
15053317,"PIPE,TRANS FLUID CLR LWR",,1,0,,,,22.64,,1,0,1,N
15053318,"PIPE,TRANS FLUID CLR UPR",,1,0,,,,22.89,,1,0,1,N
15054178,"BOLT,HOOD HGE",,1,0,,,,2.95,,1,0,2,N
15064188,HOSE ASM-HTR INL,,2,0,,,,34.84,,2,0,2,N
15071711,"PLATE,BODY SI NA",,1,0,,,,10.97,,1,0,1,N
15073765,"INDICATOR,A/CL AIR RSTN",,1,0,,,,28.5,,1,0,1,N
15087071,"CABLE,PARK BRK RR",,1,0,,,,24.51,,1,0,1,N
15092328,"RAMP,R/WDO WPR ARM PARK",,1,0,,,,12.89,,1,0,1,Y
15092802,INSULATOR-EXH MUFF HNGR,,1,0,,,,11.1,,1,0,1,Y
15093449,"STRUT,L/GATE WDO",,1,0,,,,18.38,,1,0,1,Y
15093450,"STRUT,L/GATE WDO",,1,0,,,,18.95,,1,0,1,Y
15102680,CLAMP ASM-EXH MUFF,,1,0,,,,38.33,,1,0,1,N
15106792,PLATFORM ASM-TRLR WT DISTR HITCH,,1,0,,,,241.2,,0,0,1,N
15107594,PEDAL ASM-ACCEL,,1,0,,,,43.09,,1,0,1,Y
